,content,id,lat,location,lon,time,user,user_id
1290,Got home just in time bc now the storm is really going full force. My house is shaking from the wind. 😧,971518470142734336,,"Boston, MA",,2018-03-07 22:50:27,DryBertini,2423038527
1292,@AChaunyan still waiting for this putative storm to start here in Boston,971517905853657088,,"Malden, MA",,2018-03-07 22:48:13,Myles_Lobdell,713436397
1294,@Na0sGlass I am sorry but I am in middle of another nor’easter right now! So complaining about upcoming storm doesn… https://t.co/671DWGvnIc,971517804489920512,,"Boston, MA",,2018-03-07 22:47:49,Angelab0424,2774882008
1296,Tonight's Labor Working Group meeting has been postponed due to the storm. It's been rescheduled for next Wednesday… https://t.co/nJ0cDbBouT,971517366575169536,,"Boston, MA",,2018-03-07 22:46:04,Boston_DSA,790206692055195648
1297,"another storm, another migraine https://t.co/WhwoslORZz",971517307678789632,,"Boston, MA",,2018-03-07 22:45:50,midnightdemon2,14740619
1298,@NsfwWx @NWSAlbany Do you think this storm is moving slower than originally anticipated?,971517238036529152,,"Boston, MA",,2018-03-07 22:45:34,Verdeaux,18644050
1299,@1ManBandTeam Yeah this thing is gonna be a big storm. You be safe my friend,971517164967653376,,"Boston, MA",,2018-03-07 22:45:16,BostonWWESC,955558744150151168
130,i love @TrunkClub but if @UPS doesn't show up because of this storm on the day i scheduled my return i'm going to be rip shit,971772631325249536,,"Boston, MA",,2018-03-08 15:40:24,haaymanda,2182771634
1300,#Boston #Storm @IrmaRaste https://t.co/8VHsH1s3J0,971517079580012544,,"Boston, MA",,2018-03-07 22:44:56,evankirstel,35203319
1301,@scottzolak Channel 10 keeps hyping their “early warning weather alert.” It’s always an early warning when the storm never actually happens!,971517043664138240,,"Boston, MA",,2018-03-07 22:44:47,colinsteele,68832413
1303,you can all thank me for successfully shaming this storm into the monster it will now become in the boston area. https://t.co/9grJl2PTWN,971516638330793984,,"Boston, MA",,2018-03-07 22:43:11,_thegoodTK,27712892
1304,@roseofbattle @ConEdison dude... wtf... yeah we're supposed to get the storm too but it shouldn't be too bad here.… https://t.co/kwNamSngvq,971516436379328512,,"Somerville, MA",,2018-03-07 22:42:22,mildmayfoxe,328209144
1305,RT @tabatha_dgaf: What happened to this snow storm we're supposed to be getting?,971516210130096128,,,,2018-03-07 22:41:29,kLaniiii,241734943
1309,Winter storm Quinn is going to bury us. https://t.co/IAU5yTeQvO,971515443935629312,,"Boston, MA",,2018-03-07 22:38:26,Yechristian,22443779
1310,@scottzolak @marshallhook killed it last year in the Storm Ranger.,971515404630855680,,"Somerville, MA",,2018-03-07 22:38:17,sarim0t0,196271860
1311,"Boston Public Schools Closed For Thursday March 7, 2018 https://t.co/23Rxx57K1N",971515254369869824,,"Boston, MA",,2018-03-07 22:37:41,bostonevolution,1017877152
1314,@Photo2ography Stormy Daniels kind of storm I tell ya!,971514766949744640,,"Boston, MA",,2018-03-07 22:35:44,RCham220,80928748
1316,People of Boston! How did last week’s nor’easter not teach you that carrying umbrellas in this type of storm will d… https://t.co/AwTTtLyd6g,971514679506989056,,Narnia,,2018-03-07 22:35:24,yennabenna,97623238
1318,Winter Storm Quinn pairs perfectly with a cup of Dunkin' Dark Roast! Make a pit stop at your local DD on your way h… https://t.co/1gsYVoKQRH,971514583369355264,,"Boston, MA",,2018-03-07 22:35:01,DunkinBoston,131227398
132,"Snow storm getting you down? Grab your #TechMadnessBOS tickets for next Tuesday, March 13th and come celebrate our… https://t.co/2seHA6fMHr",971772443118489600,,"Boston, MA",,2018-03-08 15:39:39,BostInno,16877220
1321,@NeilKavanaugh @MattNBCBoston Nope. Storm goes until 7am. Just getting started...,971514042350268416,,"Boston, MA",,2018-03-07 22:32:52,PeteNBCBoston,28098358
1327,Track the storm with our interactive radar here --&gt; https://t.co/AIp2cp270K https://t.co/raFM9t93Xj,971513340869607424,,"Boston, MA",,2018-03-07 22:30:04,NBC10Boston,4746090250
133,"I’m sick, there’s a snow storm, and classes weren’t cancelled. Can someone please rescue meeeeee",971772114687709184,,"Boston, MA",,2018-03-08 15:38:21,rissaleigh49,428412617
1330,Snow storm = Skype rehearsal from home. 👌🏼 🎭,971513079660990464,,"Boston, MA",,2018-03-07 22:29:02,koconnor23,112208342
1333,Lovin' This Loop! The Storm Is Cranking So Expect Rapidly Deteriorating Road Conditions This Evening! #wbz https://t.co/HgDQyeJAKn,971512884143558656,,"Boston, MA",,2018-03-07 22:28:16,BarryWBZ,47979270
1337,JUST IN: Worcester Public Schools will be closed on Thursday. https://t.co/CpgRCTxBtP https://t.co/a4zDTrjmUa,971512681520926720,,"Boston, MA",,2018-03-07 22:27:27,7News,16558796
1338,Boston Public Schools will be closed Thursday due to storm. https://t.co/rUg8o121Xk,971512381749825536,,"Boston, MA",,2018-03-07 22:26:16,Boston_CP,70291924
134,RT @wbznewsradio: Harvard Sailing Center collapsing after suffering storm damage. One lane of Memorial Drive shut down for emergency respon…,971771503451795456,,"Boston, MA",,2018-03-08 15:35:55,NicholeDWBZ,2866005550
1340,"Did you know?

We went all the way to Montreal last week to bring you back this snow storm. 
And… https://t.co/8ye7tm7TZM",971512121770070016,,"Somerville, MA",,2018-03-07 22:25:14,julietunionsq,3249009617
1342,Waiting for another snow storm but all we have tonight in Boston is rain. So far.  Meanwhile there is salmon for su… https://t.co/Ag0kzkkzSU,971511665580761088,,"Boston, MA",,2018-03-07 22:23:25,SallyPVargas,84394810
1343,... another storm,971511644189876224,,"Boston, MA",,2018-03-07 22:23:20,HollyHotwater,2547273949
1345,"RT @Aka_Ducksauce: Now that I'm out of work, time to make sure I have everything I need to keep myself occupied during this snow storm...wh…",971511351293202432,,"Boston, MA",,2018-03-07 22:22:10,Emilymjx3,25025933
1346,This storm is fake news give me a work from home day or give me nothing,971511304019161088,,"Boston, MA",,2018-03-07 22:21:59,AlexaaRae,38546964
135,"RT @LandrysBicycles: Due to the messy snow storm &amp; clean-up, all Landry's stores will OPEN later than usual today, Thu, March 8. We suggest…",971771396719366144,,"Maynard, MA",,2018-03-08 15:35:30,rusto88,18438989
1353,"@newtonpolice Yeah, so what about those of us without driveways or anywhere to leave our car? Are we just supposed… https://t.co/1TrY2wYJqt",971510394845003776,,"Boston, MA",,2018-03-07 22:18:22,JoshZiemann,358896410
1355,Waiting for this storm for ever. Is it coming?,971510264096018432,,"Boston, MA",,2018-03-07 22:17:51,Lyrsa,22839321
1357,It is windy. #river #storm #wind #weather #Boston #Cambridge #bridge @ Harvard Bridge https://t.co/3XU7CQf5Py,971509808347123712,-71.09132,"Boston, MA",42.35457,2018-03-07 22:16:02,taylortunetracy,15071931
1358,Fake ass storm,971509591434506240,,"Boston, MA",,2018-03-07 22:15:11,mcough,25014230
136,"EXTENDED live storm coverage.

Right now on @boston25 Morning News.

#Boston #Andover #Plymouth #Worcester https://t.co/dlwtgQq90y",971771119387729920,,"Boston, MA",,2018-03-08 15:34:24,boston25,19665244
1361,Be careful out there - winter storm warning in effect in #Massachusetts: https://t.co/SXbZBBvI5B via @BostonGlobe… https://t.co/zUFeI0L0T6,971509275183996928,,"Boston, MA",,2018-03-07 22:13:55,ecoquipment,3634818496
1363,Dear Meteorologists: get your shit together. This has been the wackiest forecasting of a storm I can remember.  And… https://t.co/juxgEpIPMk,971508806772457472,,"Boston, MA",,2018-03-07 22:12:03,SnarkInfested,129344527
1364,"NWS has issued a Winter Storm Warning. Up to 8"" of snow is forecast. Boston Public Schools will be closed Thursday… https://t.co/ArIySHnKfN",971508673032916992,,"Boston, MA",,2018-03-07 22:11:32,BostonBTD,706930983380062208
1365,"Storm, shmorm. Going out to dinner and then seeing #BobbyAndPhil at the @WangTheatre!",971508632889253888,,"Boston, MA",,2018-03-07 22:11:22,sarahebourne,16010789
1367,Escaped Boston ahead of the storm this morning to touch down in London tonight - love being back here!… https://t.co/S4BVNrHDyo,971508600425402368,,"Boston, MA",,2018-03-07 22:11:14,LauraAFiorenza,2320281324
1368,@doodlez12345 we are getting a massive storm today and got one last weekend as well. all the water has built up and… https://t.co/IxdlFahk4Q,971508278822875136,,"Boston, MA",,2018-03-07 22:09:58,Psychotic_Elf,257385965
137,Harvard Sailing Center collapsing after suffering storm damage. One lane of Memorial Drive shut down for emergency response.,971771096151265280,,"Boston, MA",,2018-03-08 15:34:18,wbznewsradio,26513255
1370,SCHOOL CLOSINGS: Boston Public Schools will be closed tomorrow due to the storm. See the list of other school closi… https://t.co/azVqajFjU2,971507951218450432,,"Boston, MA",,2018-03-07 22:08:39,NBC10Boston,4746090250
1376,Please note @BostonSchools will be closed tomorrow. Please take care to stay safe in this storm and help elderly ne… https://t.co/KT44t6Ay5h,971507842946650112,,"Boston, MA",,2018-03-07 22:08:14,EdforBoston,4885523950
1378,JUST IN: #Boston Public Schools cancels classes for tomorrow ahead of worsening storm conditions. #NorEaster2018… https://t.co/QHrFv82QbC,971507477161349120,,"Boston, MA",,2018-03-07 22:06:46,DoughertyJC,55475057
1379,WEATHER ALERT: Boston Public Schools will be closed Thursday for the storm. Check the list of other school closings… https://t.co/wpY2pnkKLI,971507426737442816,,"Boston, MA",,2018-03-07 22:06:34,NECN,9907172
138,Did you lose food due to a recent storm power outage? You may be eligible for replacement SNAP. Report your food lo… https://t.co/xC7x4FRm6J,971771018913239040,,"Boston, MA",,2018-03-08 15:34:00,DTA_Listens,1252524000
1380,".@BostonSchools will be closed tomorrow due to predicted storm. Stay safe, warm, and please check on your neighbors! #BosPoli #BoSnow",971507425131024384,,"Boston, MA",,2018-03-07 22:06:34,joshzakim,82454166
1381,Why is it that on every single break we get a massive snow storm that’ll cancel school,971507417728143360,,"Boston, MA",,2018-03-07 22:06:32,alihanni14,458722066
1383,JUST IN: Boston Public Schools will be closed Thursday due to storm. https://t.co/CpgRCTxBtP https://t.co/5GRYg4KL5u,971507374434418688,,"Boston, MA",,2018-03-07 22:06:22,7News,16558796
1386,"Now that I'm out of work, time to make sure I have everything I need to keep myself occupied during this snow storm… https://t.co/V84WIfXXHR",971506947718606848,,"Boston, MA",,2018-03-07 22:04:40,Aka_Ducksauce,74450152
1387,"Attention Excel Academy Families: Due to the forecasted storm, school will be closed on Thursday, March 8th.",971506828411592704,,"Boston, MA",,2018-03-07 22:04:12,ExcelAcademyCS,252224044
1388,Game changer. @BostInno Tech Madness postponed to next Tuesday due to the storm. https://t.co/Z3UWH0C78H… https://t.co/k770lvjwsD,971506744525512704,,"Boston, MA",,2018-03-07 22:03:52,goTrueMotion,3380818013
139,Remember the other part where they drive into the storm &amp; gravity is basically interrupted by the fury of nature &amp;… https://t.co/VIh7J0sNK9,971771007752134656,,"Boston, MA",,2018-03-08 15:33:57,quthbert,869336798488653824
1393,"We are closing at 5 pm today due to the snow storm and we will re-open tomorrow, Thursday. #earlyclosing #snowstorm https://t.co/57F35FXueV",971506483006525440,,"Chestnut Hill, MA",,2018-03-07 22:02:49,PutterhamGrille,946176013
1395,"Patiently waiting for a winter storm? 🤔 #Boston @ Boston, Massachusetts https://t.co/XKwGXksbms",971506249069203456,-71.0617,"Boston, MA",42.3578,2018-03-07 22:01:54,bobby_in_boston,30881330
1396,Riding out the storm with Buckcherry tonight! What about you? https://t.co/RVsHXK8LBI,971506136498270208,,"Boston, MA",,2018-03-07 22:01:27,MistressCarrie,20108697
1397,Tanker overturns on I-190 during storm https://t.co/cwFB5a6uor https://t.co/BK2TSBEtbM,971506046236635136,,"Boston, MA",,2018-03-07 22:01:05,WCVB,21419504
14,RT @ThisIsPVRIS: Happy #InternationalWomenDay2018 !!!!,971804772465565696,,,,2018-03-08 17:48:07,storm_waldron,730212944995307520
140,"For updates on MA road and traffic conditions:
 
✅ Dial 511 before heading out onto the roadways and select a route… https://t.co/wyivhIupEb",971770892400328704,,"Boston, MA",,2018-03-08 15:33:30,rexhamebookworm,71519333
1400,"Due to the uncertainty of this current storm, we will be CLOSED tomorrow, Thursday, 3/8. Stay safe and warm!",971505518811414528,,"Boston, MA",,2018-03-07 21:59:00,bostonteaship,250663161
1402,#snow #snowstorm #noreaster #winter #winterstorm #storm #blizzard #weather https://t.co/sH6sVjFRgo,971505360904351744,,"Boston, MA",,2018-03-07 21:58:22,organicphoneguy,221624380
1403,Missed #YR and the #BoldandBeautiful -My satellite went out due to a nor'easter storm.  Will have to watch both onl… https://t.co/KMcY6pqrmO,971505194872786944,,"Boston, MA",,2018-03-07 21:57:42,carolcat17,309780184
1408,Next at 5 ... the mad dash to get home before the storm @wbz https://t.co/ZrvoJqNhof,971504678717546496,,"Boston, MA",,2018-03-07 21:55:39,MikeLaCrosseWBZ,22873437
1409,@BostonMetroWx @RyanGriffinWX @NWSBoston What's Monday's storm looking like? 👀 #next,971504449633112064,,"Boston, MA",,2018-03-07 21:54:45,Verdeaux,18644050
141,"RT @NBC10Boston: Many have yet to dig out of the current storm, but a third nor’easter in two weeks could be on the way https://t.co/kqDzuS…",971770402656616448,,,,2018-03-08 15:31:33,Melaniatwit,42648566
1410,@kwilesjrphoto ... missed the big storm didn’t he?,971504092567818240,,"Boston, MA",,2018-03-07 21:53:19,TheNamesKyle,282418152
1411,RT @BOSTON_WATER: Get ahead of the storm. Check out @BOSTON_WATER's Catch Basin &amp; Hydrant Locator Map to see what's near you. Keeping catch…,971504001329123328,,"Boston, MA",,2018-03-07 21:52:58,Carolineflynn02,3292168953
1412,"I went food shopping with my mom, so I have dinner and coffee! I’m staying in for the rest of the night and for the… https://t.co/cy2vzp6bmF",971503688861790208,,"Boston, MA",,2018-03-07 21:51:43,starbsprincess,989919841
1413,"""winter storm warning"" my ass it's like lightly raining outside",971503647828869120,,"Boston, MA",,2018-03-07 21:51:33,cybirdpunk,1149478243
1414,"A storm is brewing in Boston, and in the White House. https://t.co/BLNbGnqcIt",971503544485457920,,"Boston, MA",,2018-03-07 21:51:09,Sam_Medeiros_,52960401
1416,"RT @gabby_writes: @showupforthis The sound of thunder, grumbling in the distance. A cat's purr. Wind howling and whistling during a storm,…",971503416794005504,,United States,,2018-03-07 21:50:38,showupforthis,751290541707390976
1417,Waves crashed into oceanfront homes along Surfside Road in Scituate on Wednesday. Live updates on the storm:… https://t.co/Io6if8mKRj,971503342697541632,,"Boston, MA",,2018-03-07 21:50:21,Boston_CP,70291924
1419,"Teaching schedule: no cancellations due to storm. as of yet
All classes are already maxed out online, but if you... https://t.co/UJpr8XDA89",971503032260333568,,"Boston, MA",,2018-03-07 21:49:07,yofityolife,847604971
142,"See this why the weather channel is fake weather at times and weather nation is better. Its cold, winter storm warn… https://t.co/Cs8spqlo7M",971769693232123904,,"Boston, MA",,2018-03-08 15:28:44,BostonWWESC,955558744150151168
1422,@JimCantore would be pumped! The powerful nor'easter dumping heavy snow on the Northeast brought some thundersnow w… https://t.co/fs8kCW2o5G,971502273695272960,,"Boston, MA",,2018-03-07 21:46:06,WCVB,21419504
1425,What happened to this snow storm we're supposed to be getting?,971502045667778560,,"Boston, MA",,2018-03-07 21:45:11,tabatha_dgaf,235781670
143,"RT @SnowDayBoston: Happy Snow Day, Boston!

Today is Boston's third snow day of the year. Our next significant chance of a snow day is earl…",971769647711375360,,"Boston, MA",,2018-03-08 15:28:33,JennaMHill,399569105
1430,Tanker overturns during storm in Worcester WCVB https://t.co/TcdDkVQr7U,971501811311005696,,"Boston, MA",,2018-03-07 21:44:16,Boston_CP,70291924
1432,No one is more confused by this storm than I am... I thought we were getting snow today??,971501596365545472,,"Boston, MA",,2018-03-07 21:43:24,Brittany_Eagar,45061704
1439,Seeking shelter from the storm https://t.co/r4rnePIQqw,971501181137752064,,"Boston, MA",,2018-03-07 21:41:45,TurkeyGangMA,872409039396892672
144,RT @AnnaMeiler: @seracongi It is! And calories don’t count during storm coverage,971769518317015040,,"Boston, MA",,2018-03-08 15:28:02,ps92264,326540264
